key	value	date
Appluimonia	0.203565	4/1/16 15:0:0
Appluimonia	0.17735	4/1/16 15:0:0
Methylosmolene	0.177346	4/1/16 15:0:0
AGOC-3A	0.173323	4/1/16 15:0:0
Methylosmolene	0.153869	4/1/16 15:0:0
Chlorodinine	0.148777	4/1/16 15:0:0
Appluimonia	0.127849	4/1/16 15:0:0
Chlorodinine	0.126492	4/1/16 15:0:0
Chlorodinine	0.103919	4/1/16 15:0:0
Chlorodinine	0.0763918	4/1/16 15:0:0
Appluimonia	0.0582271	4/1/16 15:0:0
Methylosmolene	0.04561	4/1/16 15:0:0
Appluimonia	0.0323731	4/1/16 15:0:0
Chlorodinine	0.0172048	4/1/16 15:0:0
Methylosmolene	0.0120941	4/1/16 15:0:0
AGOC-3A	6.36965	4/1/16 16:0:0
AGOC-3A	2.09702	4/1/16 16:0:0
Appluimonia	1.63558	4/1/16 16:0:0
Appluimonia	1.15018	4/1/16 16:0:0
Chlorodinine	1.14353	4/1/16 16:0:0
AGOC-3A	1.13586	4/1/16 16:0:0
AGOC-3A	0.717826	4/1/16 16:0:0
AGOC-3A	0.682529	4/1/16 16:0:0
Appluimonia	0.62637	4/1/16 16:0:0
Methylosmolene	0.476825	4/1/16 16:0:0
Appluimonia	0.453372	4/1/16 16:0:0
Appluimonia	0.402606	4/1/16 16:0:0
Chlorodinine	0.401661	4/1/16 16:0:0
Chlorodinine	0.374769	4/1/16 16:0:0
Methylosmolene	0.327186	4/1/16 16:0:0
AGOC-3A	0.313985	4/1/16 16:0:0
Appluimonia	0.301195	4/1/16 16:0:0
Chlorodinine	0.299149	4/1/16 16:0:0
Methylosmolene	0.296501	4/1/16 16:0:0
AGOC-3A	0.296002	4/1/16 16:0:0
Chlorodinine	0.286071	4/1/16 16:0:0
AGOC-3A	0.271123	4/1/16 16:0:0
Chlorodinine	0.263674	4/1/16 16:0:0
Chlorodinine	0.233952	4/1/16 16:0:0
Appluimonia	0.23085	4/1/16 16:0:0
Chlorodinine	0.212546	4/1/16 16:0:0
Chlorodinine	0.183871	4/1/16 16:0:0
AGOC-3A	0.140705	4/1/16 16:0:0
Methylosmolene	0.137954	4/1/16 16:0:0
AGOC-3A	0.103715	4/1/16 16:0:0
Methylosmolene	0.0958897	4/1/16 16:0:0
Methylosmolene	0.0553067	4/1/16 16:0:0
Methylosmolene	0.0454476	4/1/16 16:0:0
Methylosmolene	0.0402671	4/1/16 16:0:0
Appluimonia	0.0335552	4/1/16 16:0:0
Appluimonia	0.0176918	4/1/16 16:0:0
AGOC-3A	3.77301	4/1/16 17:0:0
Appluimonia	2.9919	4/1/16 17:0:0
Methylosmolene	2.002	4/1/16 17:0:0
Appluimonia	1.54654	4/1/16 17:0:0
Chlorodinine	1.28288	4/1/16 17:0:0
Chlorodinine	1.07354	4/1/16 17:0:0
Methylosmolene	0.902336	4/1/16 17:0:0
Chlorodinine	0.707549	4/1/16 17:0:0
Appluimonia	0.621307	4/1/16 17:0:0
Chlorodinine	0.540517	4/1/16 17:0:0
Chlorodinine	0.519978	4/1/16 17:0:0
Chlorodinine	0.516709	4/1/16 17:0:0
Appluimonia	0.508395	4/1/16 17:0:0
Methylosmolene	0.483056	4/1/16 17:0:0
AGOC-3A	0.479549	4/1/16 17:0:0
Chlorodinine	0.460334	4/1/16 17:0:0
Methylosmolene	0.405594	4/1/16 17:0:0
Chlorodinine	0.371361	4/1/16 17:0:0
AGOC-3A	0.317199	4/1/16 17:0:0
Chlorodinine	0.313531	4/1/16 17:0:0
Methylosmolene	0.299951	4/1/16 17:0:0
AGOC-3A	0.299581	4/1/16 17:0:0
AGOC-3A	0.256789	4/1/16 17:0:0
Methylosmolene	0.240693	4/1/16 17:0:0
Methylosmolene	0.209819	4/1/16 17:0:0
AGOC-3A	0.195857	4/1/16 17:0:0
AGOC-3A	0.1864	4/1/16 17:0:0
AGOC-3A	0.176284	4/1/16 17:0:0
Appluimonia	0.144516	4/1/16 17:0:0
Appluimonia	0.142722	4/1/16 17:0:0
Appluimonia	0.134493	4/1/16 17:0:0
AGOC-3A	0.11176	4/1/16 17:0:0
Methylosmolene	0.0641491	4/1/16 17:0:0
Methylosmolene	0.0419242	4/1/16 17:0:0
Appluimonia	0.0261086	4/1/16 17:0:0
Appluimonia	0.0014664	4/1/16 17:0:0
AGOC-3A	16.00594	4/1/16 18:0:0
Methylosmolene	2.41987	4/1/16 18:0:0
AGOC-3A	2.04777	4/1/16 18:0:0
AGOC-3A	1.72463	4/1/16 18:0:0
Methylosmolene	1.29304	4/1/16 18:0:0
Appluimonia	0.768281	4/1/16 18:0:0
Appluimonia	0.705206	4/1/16 18:0:0
AGOC-3A	0.628314	4/1/16 18:0:0
Appluimonia	0.617361	4/1/16 18:0:0
AGOC-3A	0.594371	4/1/16 18:0:0
Methylosmolene	0.554992	4/1/16 18:0:0
Chlorodinine	0.49206	4/1/16 18:0:0
Chlorodinine	0.491844	4/1/16 18:0:0
Chlorodinine	0.474125	4/1/16 18:0:0
Appluimonia	0.464762	4/1/16 18:0:0
Chlorodinine	0.405464	4/1/16 18:0:0
Chlorodinine	0.354638	4/1/16 18:0:0
Methylosmolene	0.345077	4/1/16 18:0:0
Methylosmolene	0.339361	4/1/16 18:0:0
Chlorodinine	0.289879	4/1/16 18:0:0
Appluimonia	0.245768	4/1/16 18:0:0
Chlorodinine	0.220958	4/1/16 18:0:0
AGOC-3A	0.217943	4/1/16 18:0:0
Methylosmolene	0.199028	4/1/16 18:0:0
Chlorodinine	0.191958	4/1/16 18:0:0
Appluimonia	0.136053	4/1/16 18:0:0
AGOC-3A	0.104811	4/1/16 18:0:0
AGOC-3A	0.0986899	4/1/16 18:0:0
AGOC-3A	0.0954296	4/1/16 18:0:0
Appluimonia	0.0844535	4/1/16 18:0:0
AGOC-3A	0.065808	4/1/16 18:0:0
Appluimonia	0.064684	4/1/16 18:0:0
Chlorodinine	0.0567176	4/1/16 18:0:0
Methylosmolene	0.044605	4/1/16 18:0:0
Methylosmolene	0.0230869	4/1/16 18:0:0
Appluimonia	0.0192309	4/1/16 18:0:0
AGOC-3A	2.2287	4/1/16 19:0:0
Chlorodinine	1.89336	4/1/16 19:0:0
Chlorodinine	1.83782	4/1/16 19:0:0
Methylosmolene	1.7403	4/1/16 19:0:0
Methylosmolene	0.808434	4/1/16 19:0:0
Methylosmolene	0.631286	4/1/16 19:0:0
Appluimonia	0.580485	4/1/16 19:0:0
Methylosmolene	0.568544	4/1/16 19:0:0
Methylosmolene	0.543812	4/1/16 19:0:0
AGOC-3A	0.511387	4/1/16 19:0:0
Appluimonia	0.48644	4/1/16 19:0:0
Appluimonia	0.439922	4/1/16 19:0:0
AGOC-3A	0.423562	4/1/16 19:0:0
Methylosmolene	0.382772	4/1/16 19:0:0
Chlorodinine	0.379155	4/1/16 19:0:0
Chlorodinine	0.374754	4/1/16 19:0:0
AGOC-3A	0.374478	4/1/16 19:0:0
Methylosmolene	0.37237	4/1/16 19:0:0
Chlorodinine	0.349918	4/1/16 19:0:0
Chlorodinine	0.346534	4/1/16 19:0:0
Appluimonia	0.320393	4/1/16 19:0:0
Methylosmolene	0.234091	4/1/16 19:0:0
Appluimonia	0.219221	4/1/16 19:0:0
Chlorodinine	0.173896	4/1/16 19:0:0
AGOC-3A	0.159529	4/1/16 19:0:0
AGOC-3A	0.139601	4/1/16 19:0:0
Chlorodinine	0.122929	4/1/16 19:0:0
Methylosmolene	0.121417	4/1/16 19:0:0
Appluimonia	0.0984389	4/1/16 19:0:0
AGOC-3A	0.0810708	4/1/16 19:0:0
AGOC-3A	0.0789502	4/1/16 19:0:0
Appluimonia	0.0599954	4/1/16 19:0:0
AGOC-3A	0.0497588	4/1/16 19:0:0
Chlorodinine	0.0420393	4/1/16 19:0:0
Appluimonia	0.0237058	4/1/16 19:0:0
Appluimonia	0.00660095	4/1/16 19:0:0
AGOC-3A	4.42195	4/1/16 20:0:0
Appluimonia	2.96486	4/1/16 20:0:0
Chlorodinine	2.72895	4/1/16 20:0:0
AGOC-3A	1.2087	4/1/16 20:0:0
Methylosmolene	1.11615	4/1/16 20:0:0
Appluimonia	0.863043	4/1/16 20:0:0
AGOC-3A	0.546361	4/1/16 20:0:0
Chlorodinine	0.54456	4/1/16 20:0:0
AGOC-3A	0.491511	4/1/16 20:0:0
AGOC-3A	0.431884	4/1/16 20:0:0
Methylosmolene	0.429474	4/1/16 20:0:0
Chlorodinine	0.42123	4/1/16 20:0:0
Appluimonia	0.39531	4/1/16 20:0:0
Chlorodinine	0.388569	4/1/16 20:0:0
Appluimonia	0.368791	4/1/16 20:0:0
Appluimonia	0.332273	4/1/16 20:0:0
Appluimonia	0.302518	4/1/16 20:0:0
Appluimonia	0.294812	4/1/16 20:0:0
AGOC-3A	0.291975	4/1/16 20:0:0
Methylosmolene	0.284889	4/1/16 20:0:0
Methylosmolene	0.28476	4/1/16 20:0:0
Methylosmolene	0.269983	4/1/16 20:0:0
Chlorodinine	0.257028	4/1/16 20:0:0
Methylosmolene	0.253722	4/1/16 20:0:0
Methylosmolene	0.25033	4/1/16 20:0:0
AGOC-3A	0.244434	4/1/16 20:0:0
Chlorodinine	0.236594	4/1/16 20:0:0
Methylosmolene	0.235903	4/1/16 20:0:0
AGOC-3A	0.235318	4/1/16 20:0:0
Chlorodinine	0.179424	4/1/16 20:0:0
Appluimonia	0.114486	4/1/16 20:0:0
Appluimonia	0.0839435	4/1/16 20:0:0
AGOC-3A	0.0391207	4/1/16 20:0:0
Chlorodinine	0.0334215	4/1/16 20:0:0
Chlorodinine	0.00935036	4/1/16 20:0:0
Methylosmolene	0.00780633	4/1/16 20:0:0
Appluimonia	1.50516	4/1/16 21:0:0
AGOC-3A	1.08284	4/1/16 21:0:0
AGOC-3A	1.00195	4/1/16 21:0:0
Chlorodinine	0.974648	4/1/16 21:0:0
Appluimonia	0.93454	4/1/16 21:0:0
Appluimonia	0.913925	4/1/16 21:0:0
Chlorodinine	0.787955	4/1/16 21:0:0
Chlorodinine	0.707586	4/1/16 21:0:0
AGOC-3A	0.544171	4/1/16 21:0:0
Chlorodinine	0.527831	4/1/16 21:0:0
Appluimonia	0.510417	4/1/16 21:0:0
Chlorodinine	0.410853	4/1/16 21:0:0
Appluimonia	0.401939	4/1/16 21:0:0
AGOC-3A	0.396742	4/1/16 21:0:0
Methylosmolene	0.350383	4/1/16 21:0:0
Methylosmolene	0.339473	4/1/16 21:0:0
Chlorodinine	0.336607	4/1/16 21:0:0
Appluimonia	0.320522	4/1/16 21:0:0
Chlorodinine	0.275541	4/1/16 21:0:0
Chlorodinine	0.236391	4/1/16 21:0:0
Methylosmolene	0.22341	4/1/16 21:0:0
AGOC-3A	0.195524	4/1/16 21:0:0
Appluimonia	0.186273	4/1/16 21:0:0
Methylosmolene	0.176977	4/1/16 21:0:0
Appluimonia	0.175374	4/1/16 21:0:0
Methylosmolene	0.159589	4/1/16 21:0:0
Methylosmolene	0.158859	4/1/16 21:0:0
Chlorodinine	0.0997598	4/1/16 21:0:0
AGOC-3A	0.0734797	4/1/16 21:0:0
Appluimonia	0.0696817	4/1/16 21:0:0
AGOC-3A	0.052684	4/1/16 21:0:0
AGOC-3A	0.0393881	4/1/16 21:0:0
AGOC-3A	0.0385238	4/1/16 21:0:0
Methylosmolene	0.0337119	4/1/16 21:0:0
Methylosmolene	0.0195625	4/1/16 21:0:0
Methylosmolene	0.0074712	4/1/16 21:0:0
Appluimonia	2.29064	4/1/16 22:0:0
Appluimonia	1.99986	4/1/16 22:0:0
Methylosmolene	1.71336	4/1/16 22:0:0
Chlorodinine	1.49356	4/1/16 22:0:0
Chlorodinine	1.46981	4/1/16 22:0:0
AGOC-3A	1.26089	4/1/16 22:0:0
AGOC-3A	1.25422	4/1/16 22:0:0
Appluimonia	0.762059	4/1/16 22:0:0
Appluimonia	0.708784	4/1/16 22:0:0
Methylosmolene	0.586322	4/1/16 22:0:0
Methylosmolene	0.581589	4/1/16 22:0:0
Chlorodinine	0.482681	4/1/16 22:0:0
Appluimonia	0.471188	4/1/16 22:0:0
Methylosmolene	0.400161	4/1/16 22:0:0
Appluimonia	0.391567	4/1/16 22:0:0
Chlorodinine	0.386564	4/1/16 22:0:0
Chlorodinine	0.384742	4/1/16 22:0:0
Methylosmolene	0.340092	4/1/16 22:0:0
Appluimonia	0.332102	4/1/16 22:0:0
Methylosmolene	0.314071	4/1/16 22:0:0
Chlorodinine	0.298078	4/1/16 22:0:0
AGOC-3A	0.277343	4/1/16 22:0:0
AGOC-3A	0.245395	4/1/16 22:0:0
Chlorodinine	0.239755	4/1/16 22:0:0
AGOC-3A	0.238391	4/1/16 22:0:0
Chlorodinine	0.236507	4/1/16 22:0:0
Methylosmolene	0.218112	4/1/16 22:0:0
AGOC-3A	0.170294	4/1/16 22:0:0
AGOC-3A	0.161849	4/1/16 22:0:0
AGOC-3A	0.126781	4/1/16 22:0:0
Appluimonia	0.11621	4/1/16 22:0:0
Appluimonia	0.100193	4/1/16 22:0:0
Chlorodinine	0.0650277	4/1/16 22:0:0
Methylosmolene	0.0611038	4/1/16 22:0:0
Methylosmolene	0.0370354	4/1/16 22:0:0
AGOC-3A	0.030958	4/1/16 22:0:0
Chlorodinine	2.62148	4/1/16 23:0:0
AGOC-3A	1.22487	4/1/16 23:0:0
Appluimonia	0.963514	4/1/16 23:0:0
Methylosmolene	0.713	4/1/16 23:0:0
Methylosmolene	0.673678	4/1/16 23:0:0
Methylosmolene	0.601304	4/1/16 23:0:0
AGOC-3A	0.596431	4/1/16 23:0:0
Methylosmolene	0.576362	4/1/16 23:0:0
Methylosmolene	0.529585	4/1/16 23:0:0
AGOC-3A	0.508771	4/1/16 23:0:0
Appluimonia	0.464511	4/1/16 23:0:0
AGOC-3A	0.404146	4/1/16 23:0:0
Chlorodinine	0.397502	4/1/16 23:0:0
Chlorodinine	0.39505	4/1/16 23:0:0
Appluimonia	0.37103	4/1/16 23:0:0
Methylosmolene	0.358232	4/1/16 23:0:0
Chlorodinine	0.297112	4/1/16 23:0:0
AGOC-3A	0.27458	4/1/16 23:0:0
Chlorodinine	0.253087	4/1/16 23:0:0
Appluimonia	0.236716	4/1/16 23:0:0
Chlorodinine	0.213476	4/1/16 23:0:0
Chlorodinine	0.195843	4/1/16 23:0:0
AGOC-3A	0.154004	4/1/16 23:0:0
Appluimonia	0.143694	4/1/16 23:0:0
Appluimonia	0.133455	4/1/16 23:0:0
Methylosmolene	0.132691	4/1/16 23:0:0
Appluimonia	0.101802	4/1/16 23:0:0
Methylosmolene	0.0915907	4/1/16 23:0:0
Chlorodinine	0.0838678	4/1/16 23:0:0
Appluimonia	0.0833816	4/1/16 23:0:0
AGOC-3A	0.0760482	4/1/16 23:0:0
Methylosmolene	0.0713231	4/1/16 23:0:0
Chlorodinine	0.0664484	4/1/16 23:0:0
Appluimonia	0.0637086	4/1/16 23:0:0
AGOC-3A	0.0506304	4/1/16 23:0:0
AGOC-3A	0.0381507	4/1/16 23:0:0
Appluimonia	0.939767	4/2/16 1:0:0
Appluimonia	0.750262	4/2/16 1:0:0
AGOC-3A	0.736405	4/2/16 1:0:0
Chlorodinine	0.617016	4/2/16 1:0:0
Appluimonia	0.614231	4/2/16 1:0:0
Methylosmolene	0.598023	4/2/16 1:0:0
Chlorodinine	0.548281	4/2/16 1:0:0
Methylosmolene	0.541586	4/2/16 1:0:0
Methylosmolene	0.53767	4/2/16 1:0:0
Chlorodinine	0.492443	4/2/16 1:0:0
Chlorodinine	0.485831	4/2/16 1:0:0
AGOC-3A	0.453231	4/2/16 1:0:0
Appluimonia	0.448134	4/2/16 1:0:0
AGOC-3A	0.419144	4/2/16 1:0:0
Chlorodinine	0.358213	4/2/16 1:0:0
Appluimonia	0.347435	4/2/16 1:0:0
AGOC-3A	0.336445	4/2/16 1:0:0
Appluimonia	0.330943	4/2/16 1:0:0
AGOC-3A	0.324262	4/2/16 1:0:0
Chlorodinine	0.324248	4/2/16 1:0:0
AGOC-3A	0.274852	4/2/16 1:0:0
AGOC-3A	0.226894	4/2/16 1:0:0
AGOC-3A	0.185814	4/2/16 1:0:0
Methylosmolene	0.173624	4/2/16 1:0:0
Methylosmolene	0.171685	4/2/16 1:0:0
Methylosmolene	0.168265	4/2/16 1:0:0
Methylosmolene	0.150565	4/2/16 1:0:0
Methylosmolene	0.143023	4/2/16 1:0:0
Appluimonia	0.138599	4/2/16 1:0:0
AGOC-3A	0.114101	4/2/16 1:0:0
Chlorodinine	0.0680395	4/2/16 1:0:0
Chlorodinine	0.0401327	4/2/16 1:0:0
Appluimonia	0.0244924	4/2/16 1:0:0
Methylosmolene	0.0224162	4/2/16 1:0:0
Chlorodinine	0.0168895	4/2/16 1:0:0
Appluimonia	0.0130088	4/2/16 1:0:0
Appluimonia	2.02981	4/2/16 2:0:0
Chlorodinine	1.57905	4/2/16 2:0:0
Methylosmolene	0.950041	4/2/16 2:0:0
AGOC-3A	0.891457	4/2/16 2:0:0
Appluimonia	0.80029	4/2/16 2:0:0
AGOC-3A	0.7726	4/2/16 2:0:0
Methylosmolene	0.615062	4/2/16 2:0:0
Chlorodinine	0.597558	4/2/16 2:0:0
AGOC-3A	0.544795	4/2/16 2:0:0
Methylosmolene	0.484204	4/2/16 2:0:0
AGOC-3A	0.409834	4/2/16 2:0:0
Methylosmolene	0.400143	4/2/16 2:0:0
Methylosmolene	0.315683	4/2/16 2:0:0
AGOC-3A	0.280483	4/2/16 2:0:0
Methylosmolene	0.252264	4/2/16 2:0:0
Methylosmolene	0.244371	4/2/16 2:0:0
AGOC-3A	0.219546	4/2/16 2:0:0
Chlorodinine	0.217854	4/2/16 2:0:0
Chlorodinine	0.212025	4/2/16 2:0:0
AGOC-3A	0.208992	4/2/16 2:0:0
Chlorodinine	0.175599	4/2/16 2:0:0
Appluimonia	0.150068	4/2/16 2:0:0
Methylosmolene	0.125315	4/2/16 2:0:0
AGOC-3A	0.117844	4/2/16 2:0:0
Appluimonia	0.107135	4/2/16 2:0:0
Methylosmolene	0.105581	4/2/16 2:0:0
AGOC-3A	0.0657784	4/2/16 2:0:0
Chlorodinine	0.0535859	4/2/16 2:0:0
Appluimonia	0.0415783	4/2/16 2:0:0
Chlorodinine	0.0331214	4/2/16 2:0:0
Appluimonia	0.0310122	4/2/16 2:0:0
Appluimonia	0.0309245	4/2/16 2:0:0
Appluimonia	0.0205606	4/2/16 2:0:0
Chlorodinine	0.0149532	4/2/16 2:0:0
Appluimonia	0.0146286	4/2/16 2:0:0
Chlorodinine	0.0119133	4/2/16 2:0:0
Methylosmolene	54.93806	4/2/16 3:0:0
AGOC-3A	5.80055	4/2/16 3:0:0
AGOC-3A	2.73072	4/2/16 3:0:0
Chlorodinine	2.7232	4/2/16 3:0:0
Chlorodinine	1.62635	4/2/16 3:0:0
Chlorodinine	1.14841	4/2/16 3:0:0
Methylosmolene	0.887108	4/2/16 3:0:0
Chlorodinine	0.633578	4/2/16 3:0:0
Appluimonia	0.56288	4/2/16 3:0:0
Methylosmolene	0.502189	4/2/16 3:0:0
Appluimonia	0.476676	4/2/16 3:0:0
Methylosmolene	0.43345	4/2/16 3:0:0
AGOC-3A	0.408522	4/2/16 3:0:0
Methylosmolene	0.39873	4/2/16 3:0:0
Methylosmolene	0.379781	4/2/16 3:0:0
AGOC-3A	0.359576	4/2/16 3:0:0
Chlorodinine	0.357732	4/2/16 3:0:0
Appluimonia	0.320008	4/2/16 3:0:0
Chlorodinine	0.319148	4/2/16 3:0:0
Appluimonia	0.31871	4/2/16 3:0:0
AGOC-3A	0.295875	4/2/16 3:0:0
Methylosmolene	0.287446	4/2/16 3:0:0
Appluimonia	0.283306	4/2/16 3:0:0
Chlorodinine	0.264447	4/2/16 3:0:0
Appluimonia	0.255509	4/2/16 3:0:0
Appluimonia	0.223378	4/2/16 3:0:0
Appluimonia	0.205532	4/2/16 3:0:0
AGOC-3A	0.202456	4/2/16 3:0:0
AGOC-3A	0.189833	4/2/16 3:0:0
Chlorodinine	0.185598	4/2/16 3:0:0
AGOC-3A	0.176777	4/2/16 3:0:0
AGOC-3A	0.143772	4/2/16 3:0:0
Appluimonia	0.142879	4/2/16 3:0:0
Methylosmolene	0.133028	4/2/16 3:0:0
Chlorodinine	0.0902679	4/2/16 3:0:0
Methylosmolene	0.0267766	4/2/16 3:0:0
Methylosmolene	88.53254	4/2/16 4:0:0
AGOC-3A	9.62682	4/2/16 4:0:0
AGOC-3A	2.40938	4/2/16 4:0:0
Methylosmolene	2.02966	4/2/16 4:0:0
Chlorodinine	1.53005	4/2/16 4:0:0
AGOC-3A	1.04218	4/2/16 4:0:0
AGOC-3A	1.03237	4/2/16 4:0:0
Methylosmolene	0.792754	4/2/16 4:0:0
Appluimonia	0.619144	4/2/16 4:0:0
Appluimonia	0.593399	4/2/16 4:0:0
Chlorodinine	0.525919	4/2/16 4:0:0
Chlorodinine	0.454984	4/2/16 4:0:0
Appluimonia	0.452893	4/2/16 4:0:0
Chlorodinine	0.403787	4/2/16 4:0:0
Methylosmolene	0.340548	4/2/16 4:0:0
Methylosmolene	0.323699	4/2/16 4:0:0
Methylosmolene	0.323303	4/2/16 4:0:0
Appluimonia	0.313157	4/2/16 4:0:0
Appluimonia	0.282639	4/2/16 4:0:0
AGOC-3A	0.261617	4/2/16 4:0:0
AGOC-3A	0.255214	4/2/16 4:0:0
AGOC-3A	0.228343	4/2/16 4:0:0
Appluimonia	0.216909	4/2/16 4:0:0
Methylosmolene	0.211979	4/2/16 4:0:0
Appluimonia	0.190944	4/2/16 4:0:0
Methylosmolene	0.171206	4/2/16 4:0:0
Chlorodinine	0.163406	4/2/16 4:0:0
Appluimonia	0.158541	4/2/16 4:0:0
Appluimonia	0.156115	4/2/16 4:0:0
Chlorodinine	0.134299	4/2/16 4:0:0
AGOC-3A	0.12961	4/2/16 4:0:0
Methylosmolene	0.129138	4/2/16 4:0:0
Chlorodinine	0.0792467	4/2/16 4:0:0
AGOC-3A	0.0466569	4/2/16 4:0:0
Chlorodinine	0.0242242	4/2/16 4:0:0
Chlorodinine	0.0163761	4/2/16 4:0:0
Methylosmolene	26.74166	4/2/16 5:0:0
Methylosmolene	3.29536	4/2/16 5:0:0
AGOC-3A	2.93062	4/2/16 5:0:0
AGOC-3A	1.96427	4/2/16 5:0:0
Chlorodinine	1.81087	4/2/16 5:0:0
Appluimonia	1.5085	4/2/16 5:0:0
AGOC-3A	0.687612	4/2/16 5:0:0
Chlorodinine	0.64415	4/2/16 5:0:0
Methylosmolene	0.540633	4/2/16 5:0:0
Appluimonia	0.478385	4/2/16 5:0:0
Appluimonia	0.383726	4/2/16 5:0:0
Methylosmolene	0.3219	4/2/16 5:0:0
AGOC-3A	0.293223	4/2/16 5:0:0
Appluimonia	0.287092	4/2/16 5:0:0
Methylosmolene	0.262339	4/2/16 5:0:0
Chlorodinine	0.262215	4/2/16 5:0:0
Chlorodinine	0.257363	4/2/16 5:0:0
Methylosmolene	0.257004	4/2/16 5:0:0
Chlorodinine	0.252675	4/2/16 5:0:0
Methylosmolene	0.246884	4/2/16 5:0:0
Appluimonia	0.241111	4/2/16 5:0:0
AGOC-3A	0.222823	4/2/16 5:0:0
Appluimonia	0.21878	4/2/16 5:0:0
Chlorodinine	0.202701	4/2/16 5:0:0
AGOC-3A	0.190161	4/2/16 5:0:0
Chlorodinine	0.184801	4/2/16 5:0:0
Methylosmolene	0.182361	4/2/16 5:0:0
Appluimonia	0.144788	4/2/16 5:0:0
Chlorodinine	0.131082	4/2/16 5:0:0
AGOC-3A	0.123225	4/2/16 5:0:0
Appluimonia	0.119141	4/2/16 5:0:0
Chlorodinine	0.0504667	4/2/16 5:0:0
AGOC-3A	0.0341467	4/2/16 5:0:0
Appluimonia	0.0307717	4/2/16 5:0:0
Methylosmolene	0.0268431	4/2/16 5:0:0
AGOC-3A	0.0107267	4/2/16 5:0:0
Chlorodinine	3.71109	4/2/16 6:0:0
Appluimonia	1.67572	4/2/16 6:0:0
AGOC-3A	1.32701	4/2/16 6:0:0
Methylosmolene	0.902268	4/2/16 6:0:0
Methylosmolene	0.692593	4/2/16 6:0:0
AGOC-3A	0.670516	4/2/16 6:0:0
Appluimonia	0.605779	4/2/16 6:0:0
Chlorodinine	0.585413	4/2/16 6:0:0
Chlorodinine	0.552875	4/2/16 6:0:0
Appluimonia	0.546353	4/2/16 6:0:0
AGOC-3A	0.426847	4/2/16 6:0:0
Methylosmolene	0.4203	4/2/16 6:0:0
AGOC-3A	0.400332	4/2/16 6:0:0
Methylosmolene	0.380607	4/2/16 6:0:0
Appluimonia	0.379414	4/2/16 6:0:0
Methylosmolene	0.309545	4/2/16 6:0:0
AGOC-3A	0.298744	4/2/16 6:0:0
AGOC-3A	0.29775	4/2/16 6:0:0
Methylosmolene	0.285396	4/2/16 6:0:0
AGOC-3A	0.28003	4/2/16 6:0:0
Methylosmolene	0.278871	4/2/16 6:0:0
AGOC-3A	0.25848	4/2/16 6:0:0
Chlorodinine	0.244089	4/2/16 6:0:0
Methylosmolene	0.237839	4/2/16 6:0:0
Chlorodinine	0.23178	4/2/16 6:0:0
Methylosmolene	0.223367	4/2/16 6:0:0
Chlorodinine	0.181822	4/2/16 6:0:0
Appluimonia	0.172941	4/2/16 6:0:0
Appluimonia	0.157049	4/2/16 6:0:0
Chlorodinine	0.132413	4/2/16 6:0:0
Chlorodinine	0.0981315	4/2/16 6:0:0
Appluimonia	0.0975712	4/2/16 6:0:0
Chlorodinine	0.0685353	4/2/16 6:0:0
Appluimonia	0.0496604	4/2/16 6:0:0
AGOC-3A	0.0228912	4/2/16 6:0:0
Appluimonia	0.00383154	4/2/16 6:0:0
Methylosmolene	2.99737	4/2/16 7:0:0
Chlorodinine	2.46653	4/2/16 7:0:0
Chlorodinine	2.41157	4/2/16 7:0:0
AGOC-3A	2.30778	4/2/16 7:0:0
Chlorodinine	1.32191	4/2/16 7:0:0
Appluimonia	1.14865	4/2/16 7:0:0
Methylosmolene	0.857199	4/2/16 7:0:0
Appluimonia	0.683389	4/2/16 7:0:0
AGOC-3A	0.631516	4/2/16 7:0:0
Appluimonia	0.585034	4/2/16 7:0:0
Methylosmolene	0.538731	4/2/16 7:0:0
Appluimonia	0.525801	4/2/16 7:0:0
AGOC-3A	0.465914	4/2/16 7:0:0
Chlorodinine	0.460673	4/2/16 7:0:0
Appluimonia	0.458859	4/2/16 7:0:0
Appluimonia	0.332064	4/2/16 7:0:0
AGOC-3A	0.328057	4/2/16 7:0:0
Methylosmolene	0.327437	4/2/16 7:0:0
Methylosmolene	0.312813	4/2/16 7:0:0
Appluimonia	0.307102	4/2/16 7:0:0
AGOC-3A	0.29315	4/2/16 7:0:0
Methylosmolene	0.261629	4/2/16 7:0:0
Chlorodinine	0.245195	4/2/16 7:0:0
Methylosmolene	0.207996	4/2/16 7:0:0
Chlorodinine	0.200505	4/2/16 7:0:0
AGOC-3A	0.193642	4/2/16 7:0:0
Appluimonia	0.185936	4/2/16 7:0:0
AGOC-3A	0.163253	4/2/16 7:0:0
Chlorodinine	0.138534	4/2/16 7:0:0
AGOC-3A	0.0880139	4/2/16 7:0:0
Methylosmolene	0.0776325	4/2/16 7:0:0
Appluimonia	0.0662188	4/2/16 7:0:0
Methylosmolene	0.0621533	4/2/16 7:0:0
Chlorodinine	0.0566491	4/2/16 7:0:0
Chlorodinine	0.0540256	4/2/16 7:0:0
AGOC-3A	0.0427897	4/2/16 7:0:0
Appluimonia	2.36543	4/2/16 8:0:0
Methylosmolene	1.98952	4/2/16 8:0:0
Methylosmolene	1.60518	4/2/16 8:0:0
AGOC-3A	0.98867	4/2/16 8:0:0
Appluimonia	0.754578	4/2/16 8:0:0
AGOC-3A	0.559366	4/2/16 8:0:0
