key	date	value
AGOC-3A	12/1/16 15:0:0	0.298681
AGOC-3A	12/1/16 15:0:0	0.294363
Methylosmolene	12/1/16 15:0:0	0.270862
Appluimonia	12/1/16 15:0:0	0.210168
Appluimonia	12/1/16 15:0:0	0.201153
Methylosmolene	12/1/16 15:0:0	0.184737
Appluimonia	12/1/16 15:0:0	0.166223
Methylosmolene	12/1/16 15:0:0	0.146078
Chlorodinine	12/1/16 15:0:0	0.10236
Methylosmolene	12/1/16 15:0:0	0.0887364
AGOC-3A	12/1/16 15:0:0	0.0836356
Chlorodinine	12/1/16 15:0:0	0.0562341
Appluimonia	12/1/16 15:0:0	0.0503621
Chlorodinine	12/1/16 16:0:0	2.24683
AGOC-3A	12/1/16 16:0:0	2.10029
Methylosmolene	12/1/16 16:0:0	1.78393
Appluimonia	12/1/16 16:0:0	1.77465
Chlorodinine	12/1/16 16:0:0	1.47522
Methylosmolene	12/1/16 16:0:0	1.18513
AGOC-3A	12/1/16 16:0:0	1.18088
AGOC-3A	12/1/16 16:0:0	1.11233
Appluimonia	12/1/16 16:0:0	1.05507
Chlorodinine	12/1/16 16:0:0	1.05197
Methylosmolene	12/1/16 16:0:0	0.924487
AGOC-3A	12/1/16 16:0:0	0.825331
Appluimonia	12/1/16 16:0:0	0.814745
Chlorodinine	12/1/16 16:0:0	0.771532
AGOC-3A	12/1/16 16:0:0	0.763417
Appluimonia	12/1/16 16:0:0	0.686188
Methylosmolene	12/1/16 16:0:0	0.586687
Appluimonia	12/1/16 16:0:0	0.439488
AGOC-3A	12/1/16 16:0:0	0.407291
Appluimonia	12/1/16 16:0:0	0.394171
Methylosmolene	12/1/16 16:0:0	0.375834
Chlorodinine	12/1/16 16:0:0	0.359873
Methylosmolene	12/1/16 16:0:0	0.304231
Methylosmolene	12/1/16 16:0:0	0.302659
Appluimonia	12/1/16 16:0:0	0.290907
Methylosmolene	12/1/16 16:0:0	0.282466
Appluimonia	12/1/16 16:0:0	0.218062
AGOC-3A	12/1/16 16:0:0	0.182697
Chlorodinine	12/1/16 16:0:0	0.15111
AGOC-3A	12/1/16 16:0:0	0.148456
Chlorodinine	12/1/16 16:0:0	0.118942
Chlorodinine	12/1/16 16:0:0	0.102352
Chlorodinine	12/1/16 16:0:0	0.0768074
Methylosmolene	12/1/16 16:0:0	0.0324247
Appluimonia	12/1/16 16:0:0	0.0273596
AGOC-3A	12/1/16 16:0:0	0.0237427
AGOC-3A	12/1/16 17:0:0	26.46464
AGOC-3A	12/1/16 17:0:0	3.00693
Chlorodinine	12/1/16 17:0:0	2.13153
Appluimonia	12/1/16 17:0:0	2.07171
AGOC-3A	12/1/16 17:0:0	2.0201
Chlorodinine	12/1/16 17:0:0	1.96589
Methylosmolene	12/1/16 17:0:0	1.94327
Appluimonia	12/1/16 17:0:0	1.41602
Methylosmolene	12/1/16 17:0:0	0.723501
Methylosmolene	12/1/16 17:0:0	0.708886
Chlorodinine	12/1/16 17:0:0	0.674646
AGOC-3A	12/1/16 17:0:0	0.670625
Chlorodinine	12/1/16 17:0:0	0.619651
Methylosmolene	12/1/16 17:0:0	0.51871
AGOC-3A	12/1/16 17:0:0	0.40938
Methylosmolene	12/1/16 17:0:0	0.406773
Methylosmolene	12/1/16 17:0:0	0.370236
AGOC-3A	12/1/16 17:0:0	0.363127
Chlorodinine	12/1/16 17:0:0	0.352188
AGOC-3A	12/1/16 17:0:0	0.347958
Appluimonia	12/1/16 17:0:0	0.340223
Appluimonia	12/1/16 17:0:0	0.337693
Chlorodinine	12/1/16 17:0:0	0.300935
Appluimonia	12/1/16 17:0:0	0.273769
Appluimonia	12/1/16 17:0:0	0.213132
Chlorodinine	12/1/16 17:0:0	0.198936
Chlorodinine	12/1/16 17:0:0	0.192486
Chlorodinine	12/1/16 17:0:0	0.169661
Appluimonia	12/1/16 17:0:0	0.154805
Appluimonia	12/1/16 17:0:0	0.132373
AGOC-3A	12/1/16 17:0:0	0.122148
AGOC-3A	12/1/16 17:0:0	0.11358
Appluimonia	12/1/16 17:0:0	0.10921
Methylosmolene	12/1/16 17:0:0	0.0562301
AGOC-3A	12/1/16 17:0:0	0.0419242
Methylosmolene	12/1/16 17:0:0	0.0149034
Methylosmolene	12/1/16 18:0:0	2.65948
Chlorodinine	12/1/16 18:0:0	2.46707
Methylosmolene	12/1/16 18:0:0	2.0443
AGOC-3A	12/1/16 18:0:0	1.97024
Appluimonia	12/1/16 18:0:0	1.94398
Appluimonia	12/1/16 18:0:0	1.88145
Chlorodinine	12/1/16 18:0:0	1.52908
Methylosmolene	12/1/16 18:0:0	1.38594
Appluimonia	12/1/16 18:0:0	1.23053
Chlorodinine	12/1/16 18:0:0	1.1769
AGOC-3A	12/1/16 18:0:0	0.994462
Methylosmolene	12/1/16 18:0:0	0.783089
Methylosmolene	12/1/16 18:0:0	0.745058
Appluimonia	12/1/16 18:0:0	0.700848
Appluimonia	12/1/16 18:0:0	0.632811
AGOC-3A	12/1/16 18:0:0	0.632021
Methylosmolene	12/1/16 18:0:0	0.612227
Methylosmolene	12/1/16 18:0:0	0.569228
Appluimonia	12/1/16 18:0:0	0.523844
Appluimonia	12/1/16 18:0:0	0.425073
Chlorodinine	12/1/16 18:0:0	0.411351
AGOC-3A	12/1/16 18:0:0	0.409196
Chlorodinine	12/1/16 18:0:0	0.39616
AGOC-3A	12/1/16 18:0:0	0.393984
AGOC-3A	12/1/16 18:0:0	0.386785
AGOC-3A	12/1/16 18:0:0	0.34044
Chlorodinine	12/1/16 18:0:0	0.335616
Chlorodinine	12/1/16 18:0:0	0.227354
Appluimonia	12/1/16 18:0:0	0.200206
Appluimonia	12/1/16 18:0:0	0.197391
Methylosmolene	12/1/16 18:0:0	0.194055
Chlorodinine	12/1/16 18:0:0	0.187913
AGOC-3A	12/1/16 18:0:0	0.184337
Chlorodinine	12/1/16 18:0:0	0.0953943
Methylosmolene	12/1/16 18:0:0	0.0477727
AGOC-3A	12/1/16 18:0:0	0.0386929
Chlorodinine	12/1/16 19:0:0	2.03216
AGOC-3A	12/1/16 19:0:0	1.96646
Appluimonia	12/1/16 19:0:0	1.92195
Methylosmolene	12/1/16 19:0:0	1.84721
Methylosmolene	12/1/16 19:0:0	1.70941
Appluimonia	12/1/16 19:0:0	1.66601
AGOC-3A	12/1/16 19:0:0	1.44832
Methylosmolene	12/1/16 19:0:0	1.39787
Methylosmolene	12/1/16 19:0:0	1.14782
AGOC-3A	12/1/16 19:0:0	0.98472
Chlorodinine	12/1/16 19:0:0	0.932372
Methylosmolene	12/1/16 19:0:0	0.897444
Chlorodinine	12/1/16 19:0:0	0.885525
Chlorodinine	12/1/16 19:0:0	0.837174
AGOC-3A	12/1/16 19:0:0	0.739509
Appluimonia	12/1/16 19:0:0	0.572192
AGOC-3A	12/1/16 19:0:0	0.493014
Appluimonia	12/1/16 19:0:0	0.475428
AGOC-3A	12/1/16 19:0:0	0.438992
Methylosmolene	12/1/16 19:0:0	0.420576
Appluimonia	12/1/16 19:0:0	0.417774
Chlorodinine	12/1/16 19:0:0	0.407734
Chlorodinine	12/1/16 19:0:0	0.402005
Methylosmolene	12/1/16 19:0:0	0.33443
Appluimonia	12/1/16 19:0:0	0.33348
AGOC-3A	12/1/16 19:0:0	0.325524
Appluimonia	12/1/16 19:0:0	0.318474
Appluimonia	12/1/16 19:0:0	0.310158
AGOC-3A	12/1/16 19:0:0	0.303428
Methylosmolene	12/1/16 19:0:0	0.259415
AGOC-3A	12/1/16 19:0:0	0.247272
Chlorodinine	12/1/16 19:0:0	0.23571
Appluimonia	12/1/16 19:0:0	0.19655
Chlorodinine	12/1/16 19:0:0	0.137378
Methylosmolene	12/1/16 19:0:0	0.123971
Chlorodinine	12/1/16 19:0:0	0.120955
Methylosmolene	12/1/16 20:0:0	3.38212
Appluimonia	12/1/16 20:0:0	2.56415
AGOC-3A	12/1/16 20:0:0	2.18971
Chlorodinine	12/1/16 20:0:0	2.07989
Appluimonia	12/1/16 20:0:0	1.97321
Methylosmolene	12/1/16 20:0:0	1.63453
Appluimonia	12/1/16 20:0:0	1.38537
Methylosmolene	12/1/16 20:0:0	1.11883
Appluimonia	12/1/16 20:0:0	1.03892
AGOC-3A	12/1/16 20:0:0	1.02049
Chlorodinine	12/1/16 20:0:0	0.887076
Methylosmolene	12/1/16 20:0:0	0.700199
AGOC-3A	12/1/16 20:0:0	0.664176
AGOC-3A	12/1/16 20:0:0	0.635817
Appluimonia	12/1/16 20:0:0	0.62602
AGOC-3A	12/1/16 20:0:0	0.620748
Chlorodinine	12/1/16 20:0:0	0.522504
AGOC-3A	12/1/16 20:0:0	0.5205
Methylosmolene	12/1/16 20:0:0	0.456966
Methylosmolene	12/1/16 20:0:0	0.423619
Appluimonia	12/1/16 20:0:0	0.382804
Methylosmolene	12/1/16 20:0:0	0.328804
Methylosmolene	12/1/16 20:0:0	0.311341
AGOC-3A	12/1/16 20:0:0	0.305222
Chlorodinine	12/1/16 20:0:0	0.281698
Chlorodinine	12/1/16 20:0:0	0.270267
Appluimonia	12/1/16 20:0:0	0.264124
Appluimonia	12/1/16 20:0:0	0.202972
Chlorodinine	12/1/16 20:0:0	0.20096
AGOC-3A	12/1/16 20:0:0	0.19487
Chlorodinine	12/1/16 20:0:0	0.153484
Methylosmolene	12/1/16 20:0:0	0.129585
Chlorodinine	12/1/16 20:0:0	0.0888788
Appluimonia	12/1/16 20:0:0	0.048604
Chlorodinine	12/1/16 20:0:0	0.0302331
AGOC-3A	12/1/16 20:0:0	0.00695501
Methylosmolene	12/1/16 21:0:0	3.00011
AGOC-3A	12/1/16 21:0:0	2.54581
Chlorodinine	12/1/16 21:0:0	2.32287
Appluimonia	12/1/16 21:0:0	1.8978
Methylosmolene	12/1/16 21:0:0	1.73607
AGOC-3A	12/1/16 21:0:0	1.62893
Chlorodinine	12/1/16 21:0:0	1.35119
AGOC-3A	12/1/16 21:0:0	1.31401
Chlorodinine	12/1/16 21:0:0	1.27907
Methylosmolene	12/1/16 21:0:0	0.994309
Appluimonia	12/1/16 21:0:0	0.971068
AGOC-3A	12/1/16 21:0:0	0.728114
Methylosmolene	12/1/16 21:0:0	0.65826
Appluimonia	12/1/16 21:0:0	0.633522
AGOC-3A	12/1/16 21:0:0	0.569251
Appluimonia	12/1/16 21:0:0	0.509916
Methylosmolene	12/1/16 21:0:0	0.499631
Methylosmolene	12/1/16 21:0:0	0.451214
Chlorodinine	12/1/16 21:0:0	0.432584
Methylosmolene	12/1/16 21:0:0	0.399781
Chlorodinine	12/1/16 21:0:0	0.317678
Appluimonia	12/1/16 21:0:0	0.30362
Methylosmolene	12/1/16 21:0:0	0.296264
Appluimonia	12/1/16 21:0:0	0.257183
Chlorodinine	12/1/16 21:0:0	0.245923
AGOC-3A	12/1/16 21:0:0	0.239107
Appluimonia	12/1/16 21:0:0	0.239045
AGOC-3A	12/1/16 21:0:0	0.233689
Methylosmolene	12/1/16 21:0:0	0.213205
AGOC-3A	12/1/16 21:0:0	0.205947
Chlorodinine	12/1/16 21:0:0	0.192529
Appluimonia	12/1/16 21:0:0	0.158195
Chlorodinine	12/1/16 21:0:0	0.133763
AGOC-3A	12/1/16 21:0:0	0.123093
Chlorodinine	12/1/16 21:0:0	0.045154
Appluimonia	12/1/16 21:0:0	0.0383975
Appluimonia	12/1/16 22:0:0	2.22618
Chlorodinine	12/1/16 22:0:0	2.22486
AGOC-3A	12/1/16 22:0:0	1.9139
Methylosmolene	12/1/16 22:0:0	1.85549
Methylosmolene	12/1/16 22:0:0	1.44446
Methylosmolene	12/1/16 22:0:0	1.15868
Appluimonia	12/1/16 22:0:0	1.0217
Appluimonia	12/1/16 22:0:0	0.639388
Appluimonia	12/1/16 22:0:0	0.614165
AGOC-3A	12/1/16 22:0:0	0.538452
AGOC-3A	12/1/16 22:0:0	0.471483
Methylosmolene	12/1/16 22:0:0	0.441725
Appluimonia	12/1/16 22:0:0	0.435888
Methylosmolene	12/1/16 22:0:0	0.415778
Chlorodinine	12/1/16 22:0:0	0.409814
Chlorodinine	12/1/16 22:0:0	0.406717
AGOC-3A	12/1/16 22:0:0	0.389672
AGOC-3A	12/1/16 22:0:0	0.367332
Chlorodinine	12/1/16 22:0:0	0.358666
AGOC-3A	12/1/16 22:0:0	0.30076
Chlorodinine	12/1/16 22:0:0	0.296504
AGOC-3A	12/1/16 22:0:0	0.266259
Methylosmolene	12/1/16 22:0:0	0.264768
AGOC-3A	12/1/16 22:0:0	0.248987
Chlorodinine	12/1/16 22:0:0	0.234024
Appluimonia	12/1/16 22:0:0	0.189078
Methylosmolene	12/1/16 22:0:0	0.179916
AGOC-3A	12/1/16 22:0:0	0.175138
Chlorodinine	12/1/16 22:0:0	0.15977
Chlorodinine	12/1/16 22:0:0	0.13181
Methylosmolene	12/1/16 22:0:0	0.106026
Chlorodinine	12/1/16 22:0:0	0.0475382
Appluimonia	12/1/16 22:0:0	0.0112188
Appluimonia	12/1/16 22:0:0	0.0108882
Appluimonia	12/1/16 22:0:0	0.00335203
Methylosmolene	12/1/16 22:0:0	0.00235953
Chlorodinine	12/1/16 23:0:0	2.27547
Appluimonia	12/1/16 23:0:0	2.11405
Appluimonia	12/1/16 23:0:0	1.93445
Chlorodinine	12/1/16 23:0:0	1.90455
AGOC-3A	12/1/16 23:0:0	1.84458
Methylosmolene	12/1/16 23:0:0	1.80623
Chlorodinine	12/1/16 23:0:0	1.48307
AGOC-3A	12/1/16 23:0:0	1.00333
AGOC-3A	12/1/16 23:0:0	0.868397
Methylosmolene	12/1/16 23:0:0	0.832439
AGOC-3A	12/1/16 23:0:0	0.70609
Appluimonia	12/1/16 23:0:0	0.687727
Chlorodinine	12/1/16 23:0:0	0.660735
AGOC-3A	12/1/16 23:0:0	0.55
Appluimonia	12/1/16 23:0:0	0.545336
Methylosmolene	12/1/16 23:0:0	0.529731
Appluimonia	12/1/16 23:0:0	0.511089
Chlorodinine	12/1/16 23:0:0	0.468164
AGOC-3A	12/1/16 23:0:0	0.375122
AGOC-3A	12/1/16 23:0:0	0.344309
Methylosmolene	12/1/16 23:0:0	0.334101
Appluimonia	12/1/16 23:0:0	0.31702
Appluimonia	12/1/16 23:0:0	0.305532
Chlorodinine	12/1/16 23:0:0	0.299311
Methylosmolene	12/1/16 23:0:0	0.296399
AGOC-3A	12/1/16 23:0:0	0.280987
Methylosmolene	12/1/16 23:0:0	0.254373
Methylosmolene	12/1/16 23:0:0	0.242241
Methylosmolene	12/1/16 23:0:0	0.237405
Methylosmolene	12/1/16 23:0:0	0.234218
Appluimonia	12/1/16 23:0:0	0.208606
AGOC-3A	12/1/16 23:0:0	0.197804
Chlorodinine	12/1/16 23:0:0	0.174825
Chlorodinine	12/1/16 23:0:0	0.172326
Appluimonia	12/1/16 23:0:0	0.0259061
Chlorodinine	12/1/16 23:0:0	0.00264588
Appluimonia	12/2/16 1:0:0	3.22069
Chlorodinine	12/2/16 1:0:0	2.09471
Methylosmolene	12/2/16 1:0:0	2.05437
Appluimonia	12/2/16 1:0:0	1.86274
AGOC-3A	12/2/16 1:0:0	1.81388
Methylosmolene	12/2/16 1:0:0	1.68802
Chlorodinine	12/2/16 1:0:0	1.43709
Appluimonia	12/2/16 1:0:0	1.1563
Appluimonia	12/2/16 1:0:0	0.718029
Chlorodinine	12/2/16 1:0:0	0.682799
Methylosmolene	12/2/16 1:0:0	0.678078
Chlorodinine	12/2/16 1:0:0	0.642862
Methylosmolene	12/2/16 1:0:0	0.637983
Appluimonia	12/2/16 1:0:0	0.607572
Methylosmolene	12/2/16 1:0:0	0.59483
Chlorodinine	12/2/16 1:0:0	0.51156
AGOC-3A	12/2/16 1:0:0	0.488457
Methylosmolene	12/2/16 1:0:0	0.388079
Chlorodinine	12/2/16 1:0:0	0.384976
AGOC-3A	12/2/16 1:0:0	0.373984
Appluimonia	12/2/16 1:0:0	0.35854
Chlorodinine	12/2/16 1:0:0	0.347122
Methylosmolene	12/2/16 1:0:0	0.32999
Chlorodinine	12/2/16 1:0:0	0.322483
Appluimonia	12/2/16 1:0:0	0.301735
AGOC-3A	12/2/16 1:0:0	0.296272
Methylosmolene	12/2/16 1:0:0	0.27564
AGOC-3A	12/2/16 1:0:0	0.23074
Appluimonia	12/2/16 1:0:0	0.190182
AGOC-3A	12/2/16 1:0:0	0.15129
AGOC-3A	12/2/16 1:0:0	0.145602
Chlorodinine	12/2/16 1:0:0	0.143481
Appluimonia	12/2/16 1:0:0	0.140855
Methylosmolene	12/2/16 1:0:0	0.109019
AGOC-3A	12/2/16 1:0:0	0.0941376
AGOC-3A	12/2/16 1:0:0	0.0491688
Methylosmolene	12/2/16 2:0:0	1.89788
AGOC-3A	12/2/16 2:0:0	1.7556
Chlorodinine	12/2/16 2:0:0	1.66724
Appluimonia	12/2/16 2:0:0	1.62657
Methylosmolene	12/2/16 2:0:0	1.5354
Appluimonia	12/2/16 2:0:0	0.910659
Chlorodinine	12/2/16 2:0:0	0.897301
AGOC-3A	12/2/16 2:0:0	0.795376
AGOC-3A	12/2/16 2:0:0	0.787315
AGOC-3A	12/2/16 2:0:0	0.724325
Chlorodinine	12/2/16 2:0:0	0.712866
Methylosmolene	12/2/16 2:0:0	0.683225
AGOC-3A	12/2/16 2:0:0	0.642108
Methylosmolene	12/2/16 2:0:0	0.565819
Methylosmolene	12/2/16 2:0:0	0.535616
AGOC-3A	12/2/16 2:0:0	0.532083
Chlorodinine	12/2/16 2:0:0	0.524821
Appluimonia	12/2/16 2:0:0	0.501876
Chlorodinine	12/2/16 2:0:0	0.485421
Methylosmolene	12/2/16 2:0:0	0.403957
Appluimonia	12/2/16 2:0:0	0.362602
Methylosmolene	12/2/16 2:0:0	0.355394
Methylosmolene	12/2/16 2:0:0	0.352933
Chlorodinine	12/2/16 2:0:0	0.303953
Appluimonia	12/2/16 2:0:0	0.303567
Chlorodinine	12/2/16 2:0:0	0.247985
Appluimonia	12/2/16 2:0:0	0.243116
AGOC-3A	12/2/16 2:0:0	0.22893
Appluimonia	12/2/16 2:0:0	0.228749
Chlorodinine	12/2/16 2:0:0	0.185361
Methylosmolene	12/2/16 2:0:0	0.166282
Chlorodinine	12/2/16 2:0:0	0.153484
AGOC-3A	12/2/16 2:0:0	0.120113
Appluimonia	12/2/16 2:0:0	0.0681569
AGOC-3A	12/2/16 2:0:0	0.0495152
Appluimonia	12/2/16 2:0:0	0.0362929
Methylosmolene	12/2/16 3:0:0	80.54764
AGOC-3A	12/2/16 3:0:0	8.36642
Chlorodinine	12/2/16 3:0:0	1.86034
AGOC-3A	12/2/16 3:0:0	1.83605
Methylosmolene	12/2/16 3:0:0	1.83169
Appluimonia	12/2/16 3:0:0	1.73502
Methylosmolene	12/2/16 3:0:0	1.3027
Appluimonia	12/2/16 3:0:0	1.19295
Appluimonia	12/2/16 3:0:0	1.15812
Chlorodinine	12/2/16 3:0:0	1.14382
Chlorodinine	12/2/16 3:0:0	1.13889
Appluimonia	12/2/16 3:0:0	0.99983
AGOC-3A	12/2/16 3:0:0	0.988063
Methylosmolene	12/2/16 3:0:0	0.969211
Methylosmolene	12/2/16 3:0:0	0.8214
Methylosmolene	12/2/16 3:0:0	0.656536
Chlorodinine	12/2/16 3:0:0	0.645587
Appluimonia	12/2/16 3:0:0	0.64108
Methylosmolene	12/2/16 3:0:0	0.606752
AGOC-3A	12/2/16 3:0:0	0.483418
AGOC-3A	12/2/16 3:0:0	0.476589
AGOC-3A	12/2/16 3:0:0	0.438969
Chlorodinine	12/2/16 3:0:0	0.347293
AGOC-3A	12/2/16 3:0:0	0.345071
Appluimonia	12/2/16 3:0:0	0.247681
Chlorodinine	12/2/16 3:0:0	0.23737
Methylosmolene	12/2/16 3:0:0	0.226087
Appluimonia	12/2/16 3:0:0	0.184735
AGOC-3A	12/2/16 3:0:0	0.161706
Methylosmolene	12/2/16 3:0:0	0.161661
Appluimonia	12/2/16 3:0:0	0.0527362
Chlorodinine	12/2/16 3:0:0	0.0266238
Appluimonia	12/2/16 3:0:0	0.0196304
Chlorodinine	12/2/16 3:0:0	0.00954483
AGOC-3A	12/2/16 3:0:0	0.00358371
Chlorodinine	12/2/16 3:0:0	0.00199423
Methylosmolene	12/2/16 4:0:0	84.95453
AGOC-3A	12/2/16 4:0:0	8.85118
AGOC-3A	12/2/16 4:0:0	4.5333
Chlorodinine	12/2/16 4:0:0	2.96411
Chlorodinine	12/2/16 4:0:0	2.16437
Appluimonia	12/2/16 4:0:0	1.97776
Methylosmolene	12/2/16 4:0:0	1.85602
AGOC-3A	12/2/16 4:0:0	1.64114
Appluimonia	12/2/16 4:0:0	1.26685
Chlorodinine	12/2/16 4:0:0	1.0096
Methylosmolene	12/2/16 4:0:0	0.737277
AGOC-3A	12/2/16 4:0:0	0.725844
Methylosmolene	12/2/16 4:0:0	0.688756
AGOC-3A	12/2/16 4:0:0	0.639502
Chlorodinine	12/2/16 4:0:0	0.619703
AGOC-3A	12/2/16 4:0:0	0.589085
AGOC-3A	12/2/16 4:0:0	0.535316
Chlorodinine	12/2/16 4:0:0	0.526612
Chlorodinine	12/2/16 4:0:0	0.48546
Appluimonia	12/2/16 4:0:0	0.443469
Appluimonia	12/2/16 4:0:0	0.440387
Appluimonia	12/2/16 4:0:0	0.419903
AGOC-3A	12/2/16 4:0:0	0.373536
Methylosmolene	12/2/16 4:0:0	0.282672
Appluimonia	12/2/16 4:0:0	0.267422
Appluimonia	12/2/16 4:0:0	0.222653
Chlorodinine	12/2/16 4:0:0	0.163311
AGOC-3A	12/2/16 4:0:0	0.162148
Methylosmolene	12/2/16 4:0:0	0.160854
Chlorodinine	12/2/16 4:0:0	0.155874
Methylosmolene	12/2/16 4:0:0	0.152376
Appluimonia	12/2/16 4:0:0	0.130179
Methylosmolene	12/2/16 4:0:0	0.116769
Chlorodinine	12/2/16 4:0:0	0.0841427
Methylosmolene	12/2/16 4:0:0	0.0646212
Appluimonia	12/2/16 4:0:0	0.0235883
Methylosmolene	12/2/16 5:0:0	79.04791
AGOC-3A	12/2/16 5:0:0	7.86218
Methylosmolene	12/2/16 5:0:0	2.84168
Methylosmolene	12/2/16 5:0:0	2.05996
Appluimonia	12/2/16 5:0:0	1.92338
AGOC-3A	12/2/16 5:0:0	1.90656
Chlorodinine	12/2/16 5:0:0	1.83792
Chlorodinine	12/2/16 5:0:0	1.56324
AGOC-3A	12/2/16 5:0:0	1.21881
Chlorodinine	12/2/16 5:0:0	0.964532
Chlorodinine	12/2/16 5:0:0	0.941435
Appluimonia	12/2/16 5:0:0	0.919896
AGOC-3A	12/2/16 5:0:0	0.911227
Appluimonia	12/2/16 5:0:0	0.774645
Methylosmolene	12/2/16 5:0:0	0.732421
Chlorodinine	12/2/16 5:0:0	0.688887
Appluimonia	12/2/16 5:0:0	0.579075
AGOC-3A	12/2/16 5:0:0	0.540747
Methylosmolene	12/2/16 5:0:0	0.536751
AGOC-3A	12/2/16 5:0:0	0.529169
Methylosmolene	12/2/16 5:0:0	0.525075
Appluimonia	12/2/16 5:0:0	0.50604
Chlorodinine	12/2/16 5:0:0	0.483289
Chlorodinine	12/2/16 5:0:0	0.429692
Appluimonia	12/2/16 5:0:0	0.3894
Appluimonia	12/2/16 5:0:0	0.371968
Appluimonia	12/2/16 5:0:0	0.35773
Appluimonia	12/2/16 5:0:0	0.261625
Methylosmolene	12/2/16 5:0:0	0.213233
Methylosmolene	12/2/16 5:0:0	0.199013
AGOC-3A	12/2/16 5:0:0	0.18552
AGOC-3A	12/2/16 5:0:0	0.161308
Methylosmolene	12/2/16 5:0:0	0.139287
Chlorodinine	12/2/16 5:0:0	0.131235
AGOC-3A	12/2/16 5:0:0	0.104944
Chlorodinine	12/2/16 5:0:0	0.00664086
AGOC-3A	12/2/16 6:0:0	5.54996
Appluimonia	12/2/16 6:0:0	2.14141
Chlorodinine	12/2/16 6:0:0	1.77696
AGOC-3A	12/2/16 6:0:0	1.75991
Methylosmolene	12/2/16 6:0:0	1.71562
Appluimonia	12/2/16 6:0:0	1.68019
Methylosmolene	12/2/16 6:0:0	1.39213
AGOC-3A	12/2/16 6:0:0	1.17588
AGOC-3A	12/2/16 6:0:0	1.07254
Chlorodinine	12/2/16 6:0:0	1.04261
Chlorodinine	12/2/16 6:0:0	0.905678
AGOC-3A	12/2/16 6:0:0	0.891611
Appluimonia	12/2/16 6:0:0	0.748751
Chlorodinine	12/2/16 6:0:0	0.741271
Appluimonia	12/2/16 6:0:0	0.64097
Chlorodinine	12/2/16 6:0:0	0.593187
Methylosmolene	12/2/16 6:0:0	0.574117
Methylosmolene	12/2/16 6:0:0	0.46949
Appluimonia	12/2/16 6:0:0	0.426276
Methylosmolene	12/2/16 6:0:0	0.368218
Appluimonia	12/2/16 6:0:0	0.303011
Methylosmolene	12/2/16 6:0:0	0.298389
Appluimonia	12/2/16 6:0:0	0.287726
Chlorodinine	12/2/16 6:0:0	0.254784
AGOC-3A	12/2/16 6:0:0	0.250806
AGOC-3A	12/2/16 6:0:0	0.24503
Methylosmolene	12/2/16 6:0:0	0.22799
Chlorodinine	12/2/16 6:0:0	0.20269
AGOC-3A	12/2/16 6:0:0	0.20152
AGOC-3A	12/2/16 6:0:0	0.182782
Chlorodinine	12/2/16 6:0:0	0.146216
Appluimonia	12/2/16 6:0:0	0.137262
Chlorodinine	12/2/16 6:0:0	0.0931821
AGOC-3A	12/2/16 6:0:0	0.0926457
Methylosmolene	12/2/16 6:0:0	0.0769554
Appluimonia	12/2/16 6:0:0	0.0196304
Chlorodinine	12/2/16 7:0:0	2.22834
Appluimonia	12/2/16 7:0:0	2.15327
AGOC-3A	12/2/16 7:0:0	2.03987
Methylosmolene	12/2/16 7:0:0	1.93288
Chlorodinine	12/2/16 7:0:0	1.83853
Appluimonia	12/2/16 7:0:0	1.62318
Methylosmolene	12/2/16 7:0:0	1.57682
AGOC-3A	12/2/16 7:0:0	1.44317
Chlorodinine	12/2/16 7:0:0	1.16555
Methylosmolene	12/2/16 7:0:0	1.04039
AGOC-3A	12/2/16 7:0:0	0.968752
Methylosmolene	12/2/16 7:0:0	0.736142
Methylosmolene	12/2/16 7:0:0	0.728125
Chlorodinine	12/2/16 7:0:0	0.720918
Chlorodinine	12/2/16 7:0:0	0.570142
Appluimonia	12/2/16 7:0:0	0.529853
Methylosmolene	12/2/16 7:0:0	0.528338
AGOC-3A	12/2/16 7:0:0	0.511165
AGOC-3A	12/2/16 7:0:0	0.491178
AGOC-3A	12/2/16 7:0:0	0.470272
AGOC-3A	12/2/16 7:0:0	0.394813
Appluimonia	12/2/16 7:0:0	0.37907
Chlorodinine	12/2/16 7:0:0	0.374989
AGOC-3A	12/2/16 7:0:0	0.362643
Appluimonia	12/2/16 7:0:0	0.328037
Chlorodinine	12/2/16 7:0:0	0.321209
Chlorodinine	12/2/16 7:0:0	0.232323
Methylosmolene	12/2/16 7:0:0	0.22643
AGOC-3A	12/2/16 7:0:0	0.195338
Appluimonia	12/2/16 7:0:0	0.183909
Methylosmolene	12/2/16 7:0:0	0.180198
Methylosmolene	12/2/16 7:0:0	0.147562
Chlorodinine	12/2/16 7:0:0	0.122402
Appluimonia	12/2/16 7:0:0	0.104674
Appluimonia	12/2/16 7:0:0	0.0843173
Appluimonia	12/2/16 7:0:0	0.0544854
AGOC-3A	12/2/16 8:0:0	4.05292
Appluimonia	12/2/16 8:0:0	2.06243
Appluimonia	12/2/16 8:0:0	2.03923
Methylosmolene	12/2/16 8:0:0	2.02328
Chlorodinine	12/2/16 8:0:0	1.9495
AGOC-3A	12/2/16 8:0:0	1.82024
Chlorodinine	12/2/16 8:0:0	1.45618
Chlorodinine	12/2/16 8:0:0	1.45275
Methylosmolene	12/2/16 8:0:0	1.39134
Appluimonia	12/2/16 8:0:0	1.3192
